timestamp,total,total_tcp,total_http,total_udp,size,size_tcpsize_http,size_udp
2012-03-16 13:12:00,0.9700320599698207,0.9700320599698207,0.9700320599698207,0.5182988554248538,0.5182988554248538,0.5365592272856581,0.6432188698099828,0.6601822611989686
2012-03-16 13:12:10,0.6768273033367918,0.6768273033367918,0.6768273033367918,0.6768273033367918,0.6768273033367918,0.6768273033367918,0.6432188698099828,0.6601822611989686
2012-03-16 13:12:20,0.6768273033367918,0.6768273033367918,0.6768273033367918,0.6768273033367918,0.6768273033367918,0.6601822611989686,0.6601822611989686,0.6601822611989686
2012-03-16 13:12:30,0.6931256262162743,0.6931256262162743,0.6931256262162743,0.6931256262162743,0.6931256262162743,0.6768273033367918,0.6601822611989686,0.6768273033367918
2012-03-16 13:12:40,0.6768273033367918,0.6768273033367918,0.6768273033367918,0.6768273033367918,0.6768273033367918,0.6601822611989686,0.6432188698099828,0.6601822611989686
2012-03-16 13:12:50,0.6768273033367918,0.6768273033367918,0.6768273033367918,0.6768273033367918,0.6768273033367918,0.6601822611989686,0.6259673934313998,0.6432188698099828
2012-03-16 13:13:00,0.6601822611989686,0.6601822611989686,0.6601822611989686,0.6601822611989686,0.6432188698099828,0.6259673934313998,0.6084598321561788,0.6259673934313998
2012-03-16 13:13:10,0.6601822611989686,0.7396877797829059,0.7396877797829059,0.7396877797829059,0.7396877797829059,0.7543578777598244,0.7396877797829059,0.7245789166008019
2012-03-16 13:13:20,0.7090508864952858,0.7543578788360442,0.7543578788360442,0.6432188685349927,0.6084598308430484,0.590729744752436,0.590729744752436,0.6084598308430484
2012-03-16 13:13:30,0.6084598308430484,0.590729744752436,0.590729744752436,0.6432188698099828,0.6432188698099828,0.6259673934313998,0.6601822611989686,0.6768273033367918
2012-03-16 13:13:40,0.6768273033367918,0.6768273033367918,0.6768273033367918,0.6931256262162743,0.6874817403380032,0.6715854517401574,0.6715854517401574,0.6874817403380032
2012-03-16 13:13:50,0.6874817403380032,0.6874817403380032,0.6874817403380032,0.6874817403380032,0.6874817403380032,0.6715854517401574,0.6715854517401574,0.6874817403380032
2012-03-16 13:14:00,0.6874817403380032,0.6874817403380032,0.6874817403380032,0.6874817403380032,0.6874817403380032,0.6715854517401574,0.6715854517401574,0.6874817403380032
2012-03-16 13:14:10,0.6874817403380032,0.6874817403380032,0.6874817403380032,0.6874817403380032,0.6874817403380032,0.6553723081579781,0.6553723081579781,0.6715854517401574
2012-03-16 13:14:20,0.6715854517401574,0.6715854517401574,0.6715854517401574,0.6715854517401574,0.6553723081579781,0.6388685986874586,0.6388685986874586,0.6715854517401574
2012-03-16 13:14:30,0.6715854517401574,0.6715854517401574,0.6715854517401574,0.6715854517401574,0.5530174266370897,0.6221022394083682,0.6388685984395059,0.6221022394083682
2012-03-16 13:14:40,0.6221022394083682,0.6221022394083682,0.6221022394083682,0.6221022394083682,0.7614183672424981,0.8759891363301784,0.8128884277485879,0.6715854491078895
2012-03-16 13:14:50,0.6388685959599802,0.6388685959599802,0.6388685959599802,0.6388685959599802,0.6388685959599802,0.6715854491078895,0.5354030413233709,0.6388685986874586
2012-03-16 13:15:00,0.6553723081579781,0.6388685986874586,0.6388685986874586,0.6388685986874586,0.6051026356639928,0.5530174214013978,0.5354030363248568,0.570527820295775
2012-03-16 13:15:10,0.5879005252424638,0.570527820295775,0.570527820295775,0.5879005252424638,0.5705278226356146,0.6388685996792689,0.6388685996792689,0.5879005262731959
2012-03-16 13:15:20,0.5705278213357038,0.747435994940657,0.747435994940657,0.7330334815403348,0.7330334815403348,0.8465809594665414,0.747435994940657,0.6874817412755563
2012-03-16 13:15:30,0.6553723091332858,0.7182274600954575,0.7182274600954575,0.5354030373771754,0.5354030373771754,0.5705278213357038,0.5705278213357038,0.5879005265308788
2012-03-16 13:15:40,0.6051026356639928,0.6051026356639928,0.6051026356639928,0.6715854517401574,0.6553723081579781,0.6388685986874586,0.6221022396600189,0.6553723081579781
2012-03-16 13:15:50,0.6585762918434132,0.6417658396925088,0.6417658396925088,0.6417658396925088,0.6073378096157103,0.5897839529628939,0.5720483030470415,0.5897839529628939
2012-03-16 13:16:00,0.6073378096157103,0.6073378096157103,0.6073378096157103,0.6246759723687254,0.6246759723687254,0.5897839529628939,0.6073378096157103,0.6246759723687254
2012-03-16 13:16:10,0.6585762918434132,0.7224623658789584,0.7224623658789584,0.7224623658789584,0.7374716239971024,0.7798727513741222,0.793081895425324,0.7661926857183277
2012-03-16 13:16:20,0.7520540737654953,0.9897014797375058,0.9897014797375058,0.9060031823623909,0.9771148504787376,0.9957692221611328,0.9957692221611328,0.9937354653270911
2012-03-16 13:16:30,0.9928865743899867,0.9999901116975771,0.999,0.9957692226246092,0.9996689846020633,0.9999852052273849,0.9998007177988998,0.9981664467829565
2012-03-16 13:16:40,0.9978822275410658,0.9999985372264303,0.999,0.9978822275410658,0.9999971844236865,0.999,0.9999527342172114,0.9991332357563549
2012-03-16 13:16:50,0.9989892456957815,0.9996094985698873,0.9996094985698873,0.938648522762295,0.938648522762295,0.9975586091090713,0.8810683203009626,0.8620439509523843
2012-03-16 13:17:00,0.8620439509523843,0.9489044465055037,0.9489044465055037,0.9133908926982857,0.9133908926982857,0.9133908926982857,0.9133908926982857,0.5361725479402086
2012-03-16 13:17:10,0.5361725479402086,0.5897839658505295,0.5720483160547575,0.6417658384292467,0.5897839503327641,0.5897839503327641,0.5897839503327641,0.5897839503327641
2012-03-16 13:17:20,0.5720483003924055,0.8810683243351358,0.8718010971281147,0.8410427641496887,0.9203357298707819,0.9329501491352987,0.9133908910969692,0.9133908910969692
2012-03-16 13:17:30,0.9203357293695296,0.999258141862477,0.9991332357863157,0.9616794137334839,0.9998323822605762,0.9998592898041122,0.9995402136741136,0.9993662702703417
2012-03-16 13:17:40,0.9994596818989948,0.9999997662123998,0.999,0.9993662702703417,0.999998537226599,0.999,0.9981664469216764,0.9978822276991817
2012-03-16 13:17:50,0.9975586095201634,0.9975586095201634,0.9971908893432713,0.8410427682470059,0.8926903790244775,0.8926903790244775,0.5278617590559189,0.5441364363677877
2012-03-16 13:18:00,0.5278617590559189,0.7209055653621437,0.7069751505363497,0.7069751505363497,0.7069751505363497,0.7345058661127019,0.5858391548218839,0.5858391548218839
2012-03-16 13:18:10,0.6017266680081097,0.9136936417295594,0.9070643849042206,0.7477616187962741,0.7606598869182303,0.7853399259221505,0.7853399259221505,0.7606598869182303
2012-03-16 13:18:20,0.7731892740550719,0.7853399259221505,0.7731892740550719,0.6393217449052757,0.5764378937765642,0.5441364339474968,0.5603373805955059,0.592411771930446
2012-03-16 13:18:30,0.5764378937765642,0.8767789851959724,0.8682315302763215,0.8592835467922959,0.8767789851959724,0.9682324913081235,0.9546361360214168,0.946262055544562
2012-03-16 13:18:40,0.9505905776772885,0.9905374004134836,0.9894457101855438,0.8300120827282544,0.8401749942298082,0.9136936417295594,0.9000660198650134,0.7209055653621437
2012-03-16 13:18:50,0.7345058661127019,0.9854873831525177,0.9839104710385295,0.9258812718393343,0.9984691105446162,0.999497603545124,0.9994193464718306,0.9980087066625952
2012-03-16 13:19:00,0.9982526606006792,0.9984691106204797,0.9982526606006792,0.9136936407687888,0.9136936407687888,0.9136936407687888,0.5603373805955059,0.684222564707757
2012-03-16 13:19:10,0.6695152964518462,0.6482915091919741,0.6329767010722362,0.6174472885498993,0.6174472885498993,0.6482915091919741,0.6482915091919741,0.6482915091919741
2012-03-16 13:19:20,0.6633693590616888,0.9367082150013117,0.9314595231129232,0.7477616187962741,0.8401749905194276,0.868231540051976,0.868231540051976,0.849931980552104
2012-03-16 13:19:30,0.8592835570175144,0.9882458824186057,0.9869294130683344,0.8682315439622377,0.9736491746661209,0.9957776382680058,0.9894457113792229,0.9854873856241281
2012-03-16 13:19:40,0.9869294127603884,0.9882458821377119,0.9869294127603884,0.8499319784165993,0.8767789932821339,0.8849301598020244,0.648291518251858,0.6238780833442364
2012-03-16 13:19:50,0.6082334413285345,0.5441364327373515,0.560337379391854,0.5764378925813782,0.9199627327577959,0.9619270642768175,0.9505905807953732,0.9462620588779724
2012-03-16 13:20:00,0.941129901531371,0.9992288671666183,0.9991156592772129,0.9984930941262535,0.9999975451172887,0.999,0.9989873490972265,0.9967944892862021
2012-03-16 13:20:10,0.9967944892862021,0.9992288671112259,0.9991156592143797,0.9362796721521203,0.9989873492903734,0.9994933036307321,0.9539575238397027,0.9456855678358368
2012-03-16 13:20:20,0.9456855678358368,0.9702706193954493,0.9702706193954493,0.9256527953492086,0.9256527953492086,0.9411299022318935,0.5008398792664441,0.5785478408004685
2012-03-16 13:20:30,0.5785478408004685,0.5785478408004685,0.5785478408004685,0.6838809595164779,0.6710204216842576,0.7132497713167724,0.7132497713167724,0.6710204216842576
2012-03-16 13:20:40,0.6710204216842576,0.6853774450224844,0.6853774450224844,0.6853774450224844,0.6853774450224844,0.6853774450224844,0.6694960659637221,0.7118144328138026
2012-03-16 13:20:50,0.7118144328138026,0.6694960659637221,0.6694960659637221,0.6838809595164779,0.5469922527156043,0.9004168252422458,0.9004168252422458,0.9004168252422458
2012-03-16 13:21:00,0.9004168252422458,0.9935340870826693,0.9935340870826693,0.9909964024171602,0.9998867001768166,0.9998867001768166,0.9996199031529697,0.9752870829080558
2012-03-16 13:21:10,0.9752870829080558,0.9752870829080558,0.9752870829080558,0.7773246129495757,0.7773246129495757,0.7773246129495757,0.6838809605782811,0.6838809605782811
2012-03-16 13:21:20,0.6979927517287734,0.5151369219042019,0.5151369219042019,0.5151369219042019,0.5327638590278362,0.5486599344466848,0.5486599344466848,0.5486599344466848
2012-03-16 13:21:30,0.5168153511830089,0.64155508694614,0.6564065629054189,0.531089468172099,0.515136925473538,0.5327638554679813,0.5168153464246968,0.500839884028977
2012-03-16 13:21:40,0.500839884028977,0.5644783464501433,0.5801942497999231,0.5469922468037731,0.5327638566545996,0.5801942532994185,0.5644783499752958,0.5168153488038529
2012-03-16 13:21:50,0.5151369230939806,0.5486599320831486,0.564478348800245,0.5008398864102432,0.5151369230939806,0.5327638578412179,0.5469922456214068,0.5941513271028552
2012-03-16 13:22:00,0.5941513271028552,0.531089468172099,0.515136925473538,0.5785478372980206,0.6064486545229734,0.5302999133007226,0.5302999133007226,0.5763068633884929
2012-03-16 13:22:10,0.5914453849990804,0.5763068633884929,0.5457116495807828,0.6064486567474985,0.6212955101284798,0.5763068622560841,0.5610548590209865,0.6359654634965393
2012-03-16 13:22:20,0.6359654634965393,0.6212955079288068,0.5914453827528081,0.6064486545229734,0.6359654634965393,0.576306861123675,0.576306861123675,0.6212955090286434
2012-03-16 13:22:30,0.6359654645824516,0.6212955090286434,0.5914453838759441,0.606448655635236,0.6359654645824516,0.5763068622560841,0.5610548590209865,0.6212955090286434
2012-03-16 13:22:40,0.6212955090286434,0.6212955090286434,0.5914453838759441,0.606448655635236,0.6359654645824516,0.6359654645824516,0.6359654645824516,0.69249539061971
2012-03-16 13:22:50,0.7060033483924433,0.6787212139966657,0.6504388160911574,0.6504388160911574,0.6787212139966657,0.6787212139966657,0.6787212139966657,0.6787212139966657
2012-03-16 13:23:00,0.6787212139966657,0.6787212139966657,0.6504388160911574,0.6787212139966657,0.6787212139966657,0.6787212139966657,0.6787212139966657,0.6787212139966657
2012-03-16 13:23:10,0.6787212139966657,0.6787212139966657,0.6646967092256313,0.6646967092256313,0.69249539061971,0.69249539061971,0.7192302972657058,0.7192302972657058
2012-03-16 13:23:20,0.7192302972657058,0.7192302972657058,0.7060033483924433,0.7060033483924433,0.7192302972657058,0.7192302972657058,0.7192302972657058,0.7192302972657058
2012-03-16 13:23:30,0.7192302972657058,0.6787212129608803,0.6646967081718131,0.6646967081718131,0.6359654624106269,0.6064486534107107,0.6064486534107107,0.6064486534107107
2012-03-16 13:23:40,0.6064486534107107,0.5610548556008668,0.5457116449968034,0.591445381629672,0.6064486534107107,0.591445381629672,0.6359654634965393,0.6646967081718131
2012-03-16 13:23:50,0.6646967081718131,0.8344378507063392,0.8344378507063392,0.8038409777100699,0.8144009384040046,0.9399083745806798,0.9399083745806798,0.9351384449833664
2012-03-16 13:24:00,0.9351384449833664,0.9820186002290254,0.9820186002290254,0.7580926644881611,0.9190581289694004,0.9399083769947424,0.9300796482847178,0.7929246029730983
2012-03-16 13:24:10,0.7972324499614738,0.9381335284012448,0.9381335284012448,0.8288665795087775,0.8896824050260805,0.8969114166246079,0.7111103748336898,0.6552028606869398
2012-03-16 13:24:20,0.6552028606869398,0.6552028606869398,0.6552028606869398,0.6210007215361116,0.605959612754268,0.5907587620793109,0.6930949426457522,0.7067616148448309
2012-03-16 13:24:30,0.7067616148448309,0.7067616148448309,0.7067616148448309,0.7067616148448309,0.6791545117118556,0.6649567879002094,0.6791545117118556,0.6930949426457522
2012-03-16 13:24:40,0.6930949426457522,0.6791545117118556,0.6505193426185615,0.6505193426185615,0.6505193426185615,0.6358607902771936,0.6505193426185615,0.6649567879002094
2012-03-16 13:24:50,0.6649567879002094,0.6649567879002094,0.6649567879002094,0.6791545117118556,0.7067616148448309,0.7067616148448309,0.7067616148448309,0.7201392226564092
2012-03-16 13:25:00,0.7332136671228527,0.7332136671228527,0.7332136671228527,0.7332136671228527,0.7332136671228527,0.7332136671228527,0.7332136671228527,0.7332136671228527
2012-03-16 13:25:10,0.7332136671228527,0.7332136671228527,0.7332136671228527,0.7332136671228527,0.7201392226564092,0.7201392226564092,0.7201392226564092,0.7201392226564092
2012-03-16 13:25:20,0.7201392226564092,0.7201392226564092,0.7201392226564092,0.7201392226564092,0.7067616148448309,0.7067616148448309,0.7201392226564092,0.7201392226564092
2012-03-16 13:25:30,0.7201392226564092,0.7201392226564092,0.7201392226564092,0.7201392226564092,0.7201392226564092,0.7201392226564092,0.7332136671228527,0.7332136671228527
2012-03-16 13:25:40,0.7332136671228527,0.7332136671228527,0.7332136671228527,0.7332136671228527,0.7332136671228527,0.7332136671228527,0.7332136671228527,0.7332136671228527
2012-03-16 13:25:50,0.7332136671228527,0.7332136671228527,0.7332136671228527,0.7332136671228527,0.7332136671228527,0.7332136671228527,0.7332136671228527,0.7332136671228527
2012-03-16 13:26:00,0.7332136671228527,0.7067616148448309,0.7067616148448309,0.7067616148448309,0.5907587586654315,0.5907587586654315,0.5907587586654315,0.5907587586654315
2012-03-16 13:26:10,0.5907587586654315,0.5907587586654315,0.5907587586654315,0.6210007181936155,0.6166949525201437,0.6166949525201437,0.7309078495521233,0.7309078495521233
2012-03-16 13:26:20,0.7309078495521233,0.6900634105665111,0.6900634105665111,0.6900634105665111,0.6758720497812449,0.6758720497812449,0.6758720497812449,0.6758720497812449
2012-03-16 13:26:30,0.6758720497812449,0.6614204213055563,0.6614204213055563,0.7039770892093895,0.5719385118610374,0.6029533213738714,0.5875142298875573,0.5875142298875573
2012-03-16 13:26:40,0.5875142298875573,0.5875142298875573,0.5875142298875573,0.5719385118610374,0.6029533213738714,0.6029533213738714,0.675872050848503,0.7039770892093895
2012-03-16 13:26:50,0.7039770892093895,0.675872050848503,0.675872050848503,0.675872050848503,0.675872050848503,0.675872050848503,0.7039770892093895,0.7039770892093895
2012-03-16 13:27:00,0.6900634116137143,0.6900634116137143,0.6900634116137143,0.717596881146256,0.7039770892093895,0.6166949502536265,0.6166949502536265,0.6166949502536265
2012-03-16 13:27:10,0.6013983753431078,0.6013983753431078,0.6166949502536265,0.6166949502536265,0.6166949502536265,0.5703561727287447,0.5859444009572609,0.6758720497812449
2012-03-16 13:27:20,0.6614204213055563,0.6614204213055563,0.6758720497812449,0.6758720497812449,0.6166949513868851,0.5388725634448435,0.5388725634448435,0.5859444055840756
2012-03-16 13:27:30,0.5703561773920567,0.5703561773920567,0.5859444055840756,0.5859444055840756,0.5388725634448435,0.5388725634448435,0.6013983776347682,0.6758720497812449
2012-03-16 13:27:40,0.6614204213055563,0.6614204213055563,0.6758720497812449,0.6758720497812449,0.6758720497812449,0.6758720497812449,0.717596881146256,0.717596881146256
2012-03-16 13:27:50,0.7039770892093895,0.6900634116137143,0.7039770892093895,0.7039770892093895,0.7039770892093895,0.7039770892093895,0.7039770892093895,0.7039770892093895
2012-03-16 13:28:00,0.6900634116137143,0.6900634116137143,0.7039770892093895,0.717596881146256,0.717596881146256,0.6900634116137143,0.6900634116137143,0.6900634116137143
2012-03-16 13:28:10,0.675872050848503,0.675872050848503,0.6900634116137143,0.6900634116137143,0.6900634116137143,0.6900634116137143,0.6900634116137143,0.717596881146256
2012-03-16 13:28:20,0.7019943950618647,0.7019943950618647,0.7019943950618647,0.7019943950618647,0.6733293733845811,0.6733293733845811,0.6733293733845811,0.6733293733845811
2012-03-16 13:28:30,0.6733293733845811,0.8792556076953738,0.8709227212094026,0.8709227212094026,0.9951889618332608,0.9957261432180841,0.994592385754447,0.994592385754447
2012-03-16 13:28:40,0.994592385754447,0.9992009751263147,0.9992009751263147,0.9377140668965489,0.9989483427666789,0.999884698631724,0.9855197227335025,0.9839640386985014
2012-03-16 13:28:50,0.9839640386985014,0.991496883098988,0.991496883098988,0.9623738315383191,0.9966424541241709,0.997965050548801,0.9087855402073675,0.7659775963195348
2012-03-16 13:29:00,0.7659775963195348,0.7782135894513424,0.7782135894513424,0.6995525604435087,0.6995525604435087,0.7271227269948302,0.6283911983865247,0.6878040036218913
2012-03-16 13:29:10,0.6878040036218913,0.6878040036218913,0.6878040036218913,0.7019943950618647,0.7019943950618647,0.7019943950618647,0.7019943950618647,0.7294548994377639
2012-03-16 13:29:20,0.7294548994377639,0.7294548994377639,0.7294548994377639,0.7294548994377639,0.7294548994377639,0.7294548994377639,0.7294548994377639,0.7294548994377639
2012-03-16 13:29:30,0.7294548994377639,0.7294548994377639,0.7294548994377639,0.7294548994377639,0.71588332118561,0.6878040036218913,0.6878040036218913,0.6878040036218913
2012-03-16 13:29:40,0.6878040036218913,0.6878040036218913,0.6878040036218913,0.6878040036218913,0.6878040036218913,0.6585890172690163,0.6733293733845811,0.7019943950618647
2012-03-16 13:29:50,0.7019943950618647,0.6585890161613579,0.6585890161613579,0.6585890161613579,0.6585890161613579,0.6585890161613579,0.6585890161613579,0.6878040025538139
2012-03-16 13:30:00,0.6878040025538139,0.6585890161613579,0.6585890161613579,0.7019943950618647,0.6878040036218913,0.6585890172690163,0.6585890172690163,0.6585890172690163
